Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg_Monthly_Spend,Tenure_Bucket,Num_Services_Subscribed,Charges_Per_Tenure
0,0,0,-1.0331224013585834,1,1,1.1645310871974868,-0.7087534337539461,1,-2.0028313685626613,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0400360955802537,0,3,0.7686879667422853
0,1,0,-0.7888002190384014,1,0,-0.2928648819482031,-0.6817971574266277,1,0.08259210655514565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.27123083342211546,1,1,-0.20342280358288808
0,0,0,-1.2774445836787656,1,1,-0.3244390249513595,-0.9815147731870822,1,0.4029713108800945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.3204060661408074,0,1,2.4913796309200467
0,1,0,-1.2774445836787656,1,1,0.3303089931140931,-0.9728234696903856,1,1.3353677815144445,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3304351276192424,0,1,3.620731570497481
0,0,0,-0.3408762181180675,1,1,0.5147684601325326,-0.18451783071080158,1,0.014965889283388635,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4250053264587419,1,1,-0.29359078657598126
0,0,0,-1.1145631287986442,1,1,1.0415581091851935,-0.8057474984112448,1,-0.17607817450932492,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.8583763599180032,0,3,1.174757826573427
0,0,0,-0.7073594915983407,1,0,0.14086413509515497,-0.5668910662735984,1,1.074161517302283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053579838090855446,1,0,-0.16718362785678118
0,1,0,0.6364125111626608,0,1,-0.6468276429835875,-0.05944247328371849,1,0.44439236895904566,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6611065641433714,2,3,-0.555636003012896
0,1,0,-0.9924020376385531,1,1,0.6244470621434968,-0.7057533899073706,1,-1.2859934654820369,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6709291404715015,0,2,0.4027473636473977
0,0,0,-1.2774445836787656,1,1,0.31867641411292996,-0.9729778837119004,1,-1.3409397670153396,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31887195920218536,0,0,3.600666942129353
0,1,0,-1.2367242199587352,1,1,0.32033821111309646,-0.9442789348560564,1,-0.11605990668064058,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16524700737557496,0,1,2.1818110789546585
0,0,0,-0.4223169455581282,0,1,-0.6983433499887373,-0.6071269484511997,1,-1.100021367984705,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.7805300665286229,1,3,-0.4435396117469776
1,0,0,-1.1145631287986442,0,0,-1.2068532320395708,-0.9479628122264837,1,-0.2546936520877425,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2715592625038445,0,1,-0.11797751543018405
0,0,0,-0.8295205827584317,1,1,1.1612074931971548,-0.4593968481532852,1,-1.5742502166029013,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.2721450697750163,0,4,0.2176824030944901
1,0,0,-0.5037576729981889,1,1,0.9750862291785486,-0.21941539957317285,1,-1.46604826896809,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.8068376664019793,1,3,-0.14786971687657727
0,1,0,-1.2367242199587352,1,1,0.9784098231788811,-0.9318816948430017,1,-0.5792994949921761,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.6294256252602803,0,3,2.938534205981163
0,1,0,-1.0738427650786138,1,1,0.5230774451333633,-0.7839310030857802,1,0.5339971068441237,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6313528199964565,0,1,0.6568993229770064
1,1,0,-1.1145631287986442,1,1,0.31867641411292996,-0.8580717925588712,1,0.7377210863752918,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07472391748204536,0,0,0.7591333818050819
0,0,0,0.3106496014024181,1,0,1.330710787214099,0.8171659268564674,1,-0.7678075756371988,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1.275269878382959,2,4,-0.3685639833076168
1,1,0,-0.21871512695797646,1,1,0.3469269631157543,-0.15458356968283835,1,0.09865333315718794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22330757260196,2,1,-0.3537027752380434
0,0,0,-0.38159658183809786,1,0,0.36022133911708304,-0.22991555303618733,1,-1.9318238404273165,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38861007431375133,1,0,-0.30047008773076767
0,1,0,0.06632741908223598,1,1,1.1728400721983174,0.5295367230660378,1,-1.5488903851259923,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2440226020492196,2,3,-0.33388383619687306
0,0,0,-1.2774445836787656,1,1,0.6726391751483144,-0.9682792856286608,1,1.0809241390294586,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6707226553211972,0,1,4.211204919616646
0,0,0,-0.9109613101984924,1,1,0.7075369121518029,-0.6377891612948763,1,-1.2124499541990013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6181928330837109,0,1,0.23528154765714288
0,0,0,-0.7888002190384014,0,1,-0.6385186579827569,-0.7423936312982674,1,0.3852194288462583,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.6202860382754654,1,3,-0.2885951035945292
0,1,0,0.26992923768238775,1,1,0.7158458971526335,0.43512357848263117,1,-0.87600952327201,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6292138456189421,2,2,-0.4142651943328594
0,0,0,-0.015113308357824713,1,1,0.5180920541328647,0.13959720044901006,1,1.3302958152190625,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428567259950835,2,1,-0.3824657984645854
0,0,0,0.10704778280226633,1,1,1.1794872601989819,0.5505370299920666,1,-1.400112707128127,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.192339542444915,2,3,-0.34235101837217563
0,1,0,0.9621754209229036,1,0,1.1811490571991479,1.4712196037017962,1,0.6506523316379046,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1.1748119029719173,3,3,-0.45988079431463386
0,1,0,-0.8295205827584317,1,0,-1.5209328650709681,-0.9027415630685437,1,-0.7314584838536294,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4944806307726735,0,0,-0.49406067791994907
0,0,0,-1.2774445836787656,1,0,0.3502505571160864,-0.972558759939217,1,-0.9774488491796456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3502577020484823,0,1,3.6551280762714127
1,0,0,-1.1552834925186746,1,1,0.8122301231622688,-0.853042307286671,1,1.1899714143801667,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.721930972596734,0,2,1.383812144999436
1,0,0,-1.2774445836787656,1,1,0.6959043331506402,-0.967970457585631,1,0.4055072940277854,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6938489921553107,0,1,4.251334176352901
0,0,0,-0.8295205827584317,1,1,-0.10342002392926519,-0.6908855255500771,1,1.0733161895863859,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.1724250417558554,0,3,-0.11790401862297474
1,1,0,1.3286586944031769,1,0,1.3456669602155942,1.9882639251715315,1,-0.17269686364573708,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.311855870322311,3,4,-0.47879338660420806
0,1,0,-0.9516816739185228,0,1,-1.156999322034587,-0.8959473461218873,1,-1.5446637465465076,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2236179991620157,0,1,-0.31824161571396586
0,1,0,-0.9516816739185228,1,0,0.00792037508186511,-0.7132534995238095,1,-0.3527516671317901,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.2964797917913771,0,4,0.08362422674480635
0,0,0,-1.0331224013585834,1,0,-1.4876969250676457,-0.9450730641095618,1,0.06653087995310336,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.4880500932346166,0,0,-0.37499585024095367
1,1,0,0.6771328748826912,1,0,0.8404806721650927,1.0003891929568822,1,0.5568209551733417,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9284498347625927,3,2,-0.4551397086942152
1,1,0,0.43281069256250915,1,1,1.5284646302338678,1.0624415704599484,1,-1.4136379505824783,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1.464317117645309,2,5,-0.3730415033219803
0,1,0,1.3286586944031769,1,1,1.3539759452164248,2.0761696217053807,1,1.115582575381234,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.4131288948101597,3,4,-0.47835908728888066
1,1,0,0.9621754209229036,1,1,1.3224018022132684,1.5507207656360478,1,1.5788221636927695,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1.281122257500163,3,4,-0.45133195516029395
0,1,0,-0.9109613101984924,1,1,0.6809481601491449,-0.6284360834202584,1,-0.6993360306495449,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.688232596067026,0,1,0.22694300080285637
0,1,0,0.43281069256250915,1,0,-0.28621769394753876,0.09686863478123939,1,-1.9005467149391289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.21722111475139083,2,1,-0.5153179590232444
0,0,0,-1.2774445836787656,1,1,0.8238627021634315,-0.9662719033489668,1,0.5035653090718331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8210438447429345,0,2,4.4720450884022975
1,1,0,-0.5037576729981889,1,1,0.9900424021800438,-0.16768670236567554,1,1.0175245603371863,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0005207373876792,1,2,-0.14541282360701072
0,0,0,-1.2774445836787656,1,1,-0.6335332669822583,-0.985617774330193,1,-1.779664851565863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6276559697940287,0,0,1.9582337914241006
1,0,0,-1.2367242199587352,1,0,0.8222009051632655,-0.934528792354686,1,-1.9740902262221647,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5303127531140799,0,2,2.7589080091617397
0,0,0,-1.1960038562387048,1,1,0.15914390209698223,-0.9077048709029517,1,-1.2885294486297278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31061255319000247,0,0,1.331930748790422
0,0,0,-1.2774445836787656,1,1,0.32698539911376057,-0.9728675879822469,1,-0.45672697618711655,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.32713136521436875,0,1,3.6149988195351583
1,0,0,-0.9924020376385531,1,0,-1.4993295040688086,-0.9332934801825666,1,0.8721281932029088,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.4589651849202852,0,0,-0.4113032730023264
0,1,0,-1.2367242199587352,1,0,-1.4926823160681442,-0.9899413669326106,1,-1.7230278946007667,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.544450037146383,0,0,0.09700064565689108
0,0,0,-1.1552834925186746,0,1,-1.3464441800535252,-0.9634042143779755,1,-1.9969140745513825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3441594413509361,0,0,-0.10555655501181971
0,0,0,-1.2367242199587352,1,0,0.16246749609731476,-0.9417421330740257,1,-1.7559956755207482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2602301765156837,0,0,2.0002739651477954
0,0,0,-1.1552834925186746,1,0,-0.6351950639824246,-0.9214918371096408,1,-1.2986733812204914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5595158701935159,0,0,0.38516692736294345
0,0,0,-1.2774445836787656,1,1,0.3419415721152558,-0.9726690556688705,1,0.370003529960113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3419982960362989,0,0,3.6407961988656075
1,0,0,0.7992939660427822,0,1,-0.518869273970796,0.11963367338172431,1,1.0116072663259077,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.5167893275535674,3,3,-0.5553070927728552
0,0,0,-1.2367242199587352,0,1,-0.9991286070188055,-0.9783161970271305,1,-1.0602909653375479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1091793403043193,0,1,0.6645429909267693
0,1,0,-1.2774445836787656,1,0,0.5064594751317021,-0.970485200221731,1,-1.9901514528242068,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5055345350775298,0,1,3.924567371500547
1,0,0,-1.2367242199587352,1,1,-0.5155456799704636,-0.9655880698251151,1,-0.7821781468074471,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.632611613401339,0,1,1.2206198342720032
0,0,0,-1.1960038562387048,1,1,0.3436033691154218,-0.8863516176420317,1,0.47736014987902725,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8436195545095692,0,0,1.4910145879948573
0,1,0,-1.1960038562387048,1,1,-0.4856333339674735,-0.9315949259459025,1,-0.9529343454186336,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.2857165608896371,0,1,0.7758539054451878
0,0,0,-0.30015585439803716,1,1,0.5014740841312035,-0.11664183868203007,1,0.11386923204333327,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5258196362434518,2,2,-0.30951019501750626
0,0,0,-1.2774445836787656,1,0,-1.502653098069141,-0.9971547076519502,1,-0.7137066018197932,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4915898386684097,0,0,0.45911941477689744
0,1,0,-1.1552834925186746,1,1,0.7042133181514708,-0.8375567868433179,1,1.047956358109477,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0118361236243705,0,1,1.3092863824892502
0,0,0,-1.1960038562387048,1,1,-0.6451658459834212,-0.9433524507269669,1,-1.648639055601834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5792007878558865,0,0,0.63826788234946
1,1,0,0.025607055362205634,1,1,0.9883806051798778,0.364335779191007,1,-0.05688696656785319,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.9716153191953442,2,2,-0.342959888980919
1,0,0,-0.0965540357978854,1,0,0.895319973170575,0.2110688332644861,1,-1.621588568693131,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8999487035126597,2,3,-0.32247645432806826
0,0,0,0.5142514200025698,1,1,0.7474200401557899,0.7332308765901445,1,0.7343397755117039,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.7564002270209127,2,2,-0.4441627368515778
0,0,0,-0.9109613101984924,1,0,1.1229861621933337,-0.5608248011426552,1,-0.627483174798303,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.1945341846138662,0,3,0.3655713422553702
1,0,0,-0.5037576729981889,1,1,1.1229861621933337,-0.19276795128888433,1,0.8822721257936723,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.9066112910291543,1,3,-0.1235737723219745
0,0,0,-0.7073594915983407,1,1,0.7025515211513048,-0.4456760593843883,1,-0.6942640643541631,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6587189852501575,1,2,-0.04607926377772886
0,0,0,-0.4223169455581282,1,0,0.8138919201624348,-0.1640690024330404,1,-1.0476110495990936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.7275623857868591,1,2,-0.21672207367249843
0,1,0,-1.1960038562387048,1,1,0.18407085709947407,-0.9136387811583108,1,-1.15158635865442,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16249387203818016,0,0,1.3534285648991293
0,0,0,-0.7073594915983407,1,1,0.9501592741760567,-0.3684249303350681,1,0.730113136932219,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.044378183312373,1,2,0.007306979558894684
0,0,0,-1.2774445836787656,1,0,-1.491020519067978,-0.9970002936304354,1,-0.128739822419095,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.480026670251353,0,0,0.47918404314502433
0,1,0,-1.1145631287986442,1,1,0.8022593411612722,-0.8054166112222844,1,-0.03744442910222305,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.8633320035253134,0,3,1.0371718034776993
0,1,0,0.025607055362205634,1,1,1.0315873271841969,0.3339823943903603,1,-0.20228333370213078,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.902736878754348,2,3,-0.3385760205979669
0,0,0,-1.2367242199587352,1,1,0.572931355138347,-0.9243154077887707,1,-1.1405970983477594,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9127232514781701,0,1,2.47227046104564
0,0,0,-1.2367242199587352,1,0,-0.6451658459834212,-0.9662939624948976,1,-0.7796421636597562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6590417126403256,0,0,1.0715683092516313
0,0,0,-1.2774445836787656,1,1,-0.4174996569606623,-0.9827500853592017,1,-0.2217258711677609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.41291141347726107,0,1,2.3308626039750306
1,0,0,0.5549717837226001,1,1,1.503537675231376,1.1448986579489144,1,-1.6883694582489912,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1.3636509092824596,2,5,-0.393291863950492
0,0,0,1.2064976032430856,1,1,1.0631614701873533,1.6966420159676447,1,0.5204718633897724,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.126535294212917,3,3,-0.4855560473714494
0,0,0,-0.9109613101984924,1,1,1.1213243651931677,-0.538898010087537,1,0.662486919660462,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1.358731176136072,0,3,0.36505018307697734
0,0,0,-1.0738427650786138,1,1,0.684271754149477,-0.7898428541952084,1,0.24827633887095032,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5575687929542851,0,2,0.7363388720263254
0,1,0,0.3106496014024181,1,1,1.2143849972024705,0.8088496288405929,1,-1.5421277633988166,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.259700898049994,2,3,-0.3783516069018251
0,0,0,-1.2774445836787656,1,1,0.15914390209698223,-0.9750955617212478,1,-1.148205047790832,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16029136376826475,0,0,3.3254948959378976
0,0,0,1.0436161483629645,1,1,1.2791950802089493,1.6491045564869808,1,1.4410337460015648,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1.2902635483661107,3,4,-0.4609871146757837
0,0,0,1.5322605130033284,1,1,1.304122035211441,2.192862503678797,1,0.12147718148640593,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1.2843493254206377,3,4,-0.4936880180524092
0,0,0,-1.2367242199587352,1,1,0.7125223031523015,-0.9269404461545244,1,-1.2099139710513103,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.8144363199331877,0,2,2.632787487990656
0,1,0,-0.46303730927815856,1,1,1.5434208032353631,0.01648510700975942,1,-0.23440578690621536,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1.5078331199083919,1,5,-0.08210439198413874
0,1,0,-0.6666391278783103,1,1,0.8205391081630994,-0.3747779643631105,1,-0.5953607215942184,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8157784734101676,1,3,-0.05834566473387378
1,1,0,-1.0331224013585834,1,1,1.0249401391835322,-0.7215036201018922,1,-0.9596969671458093,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9036379048647681,0,2,0.7084940816379043
0,1,0,1.125056875803025,1,0,0.8703930181680831,1.4001670946590032,1,-0.2445497194969789,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.8653142609682375,3,3,-0.49068464425109115
0,1,0,0.7178532386027215,1,0,1.4553455622265583,1.4695651677569934,1,-0.10676130180577399,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1.5698085561834303,3,5,-0.4175980583727191
1,0,0,-1.1552834925186746,1,1,0.46823814412788106,-0.8766014751406613,1,0.7613902624204066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.28087869154614215,0,1,1.1464762551593053
0,0,0,-1.2774445836787656,1,0,-0.6767399889865777,-0.9861913121243912,1,-0.7424477441602899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6706048810573824,0,0,1.8837080289139145
1,0,0,0.9214550572028734,1,1,1.1711782751981514,1.424829219809529,1,1.0809241390294586,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.1718733779368036,3,3,-0.45689229255983943
0,1,0,-0.8295205827584317,1,0,-1.4943441130683104,-0.9044842355970693,1,-1.4770375292747504,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.5053555153553817,0,0,-0.4870049844278605
0,0,0,-1.2774445836787656,1,1,0.8354952811645946,-0.9661174893274519,1,1.3108532777534325,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8326070131599914,0,2,4.492109716770425
0,0,0,1.2064976032430856,1,1,1.1761636661986499,1.8238129922581445,1,1.0141432494735985,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.2801336027943269,3,3,-0.4793683161740224
0,0,0,-1.2774445836787656,1,0,-0.46402997296531395,-0.9833677414452612,1,-0.5767635118444853,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4591640871454881,0,1,2.2506040905025224
1,1,0,-0.5037576729981889,1,1,0.2954112561106046,-0.3601086323191933,1,1.2246298507319422,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2800527509449236,1,1,-0.25952186657132476
0,0,0,-1.1960038562387048,1,1,1.0083221691818711,-0.8701602045288961,1,1.2347737833227057,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.247779822039075,0,3,2.0642896842270573
0,0,0,-0.4223169455581282,1,1,0.9933659961803764,-0.07728832234165671,1,-0.6215658807870242,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0229487789862175,1,2,-0.189803069153769
0,1,0,-1.1552834925186746,1,1,0.5264010391336954,-0.864976305235181,1,-1.1160825945867474,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.4985140399671737,0,2,1.186605511895559
0,1,0,1.0843365120829946,1,0,0.6909189421501416,1.2374808934200725,1,1.6092539614650603,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.709723850490592,3,1,-0.49815445008150466
0,0,0,1.125056875803025,0,1,-0.46402997296531395,0.32985733410131896,1,0.4570722846975001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.47050700473555307,3,3,-0.566150202001002
0,0,0,-0.7073594915983407,1,0,1.3406815692150957,-0.3074975692744679,1,-1.9259065464160376,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1.3485445753877126,1,5,0.09150675931799906
0,0,0,-0.9109613101984924,1,1,1.506861269231708,-0.545493694720817,1,1.185744775800682,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1.3093399281832154,0,6,0.4859591124641321
0,0,0,-1.0738427650786138,1,0,0.6360796411446599,-0.7862692725544347,1,-0.37050354916562633,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6021695854200751,0,2,0.7125889037538488
0,1,0,1.247217966963116,1,1,1.1894580421999785,1.7363264194969787,1,0.8560669666008666,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.1218959862787827,3,4,-0.4814996142128421
0,1,0,0.7178532386027215,1,1,1.2991366442109427,1.2080319336025847,1,1.1933527252437546,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.1781144854616457,3,4,-0.4281643052444499
0,0,0,-1.2774445836787656,0,0,-1.3348116010523623,-0.9949267339129494,1,1.1561583057442884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3247498372223054,0,0,0.7486233383741585
0,0,0,-0.8295205827584317,1,1,1.1346187411944968,-0.5112358410904361,1,0.979484813121823,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.9486516676311679,0,4,0.2106267096024015
0,0,0,-0.9516816739185228,1,0,1.114677177192503,-0.5983474083707802,1,-1.2225938867897648,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1.2525519232905593,0,3,0.4654254408354516
0,0,0,-0.62591876415828,1,0,0.966777244177718,-0.28857082206592516,1,0.45622695698160315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0217959955802385,1,3,-0.06383486745269847
